time	 	 	x	 	 	y	 	 	theta	 	 	xcmd	 	 	ycmd	 	 	thetacmd

1505239253.45	 	 	1.2028967916	 	 	-1.17722494639	 	 	126.668505132	 	 	-0.292384220478	 	 	0.956300929423	 	 	107.000749867
1505239253.51	 	 	1.20289801847	 	 	-1.17724889463	 	 	126.665962807	 	 	-0.292388000098	 	 	0.956299773815	 	 	107.000976319
1505239253.57	 	 	1.20291069043	 	 	-1.17722238854	 	 	126.662996213	 	 	-0.29239679678	 	 	0.956297084191	 	 	107.001503365
1505239253.63	 	 	1.20286636271	 	 	-1.17716751313	 	 	126.661433432	 	 	-0.292349723089	 	 	0.956311476147	 	 	106.998683003
1505239253.69	 	 	1.20040306792	 	 	-1.17529053854	 	 	128.118185132	 	 	-0.289853955034	 	 	0.957070888049	 	 	106.849212727
1505239253.75	 	 	1.1932346068	 	 	-1.16781366475	 	 	128.053025677	 	 	-0.282237346746	 	 	0.959344609669	 	 	106.393782042
1505239253.81	 	 	1.18260238444	 	 	-1.15591450003	 	 	128.20948433	 	 	-0.270458678359	 	 	0.962731584244	 	 	105.691562701
1505239253.87	 	 	1.16871776968	 	 	-1.14032776216	 	 	127.766347877	 	 	-0.254337382604	 	 	0.967115554528	 	 	104.734325515
1505239253.94	 	 	1.15116616418	 	 	-1.12101116515	 	 	127.309033235	 	 	-0.232774089314	 	 	0.972530834135	 	 	103.460449194
1505239254.0	 	 	1.13290158408	 	 	-1.09904569982	 	 	127.010432062	 	 	-0.208358548853	 	 	0.978052511433	 	 	102.026176339
1505239254.06	 	 	1.11429234064	 	 	-1.07679165964	 	 	126.745930414	 	 	-0.181629155224	 	 	0.983367098276	 	 	100.464667886
1505239254.12	 	 	1.09553014481	 	 	-1.05395699571	 	 	126.420527056	 	 	-0.152515394062	 	 	0.988301095099	 	 	98.7727255742
1505239254.18	 	 	1.07611086141	 	 	-1.03048510591	 	 	125.400932925	 	 	-0.120106564125	 	 	0.992761005104	 	 	96.8982527353
1505239254.24	 	 	1.05750466259	 	 	-1.00666460978	 	 	124.551105112	 	 	-0.0862163942984	 	 	0.996276434206	 	 	94.9459759323
1505239254.3	 	 	1.03527934949	 	 	-0.978510155593	 	 	123.706931344	 	 	-0.042600283809	 	 	0.999092195856	 	 	92.4415553311
1505239254.36	 	 	1.01748929944	 	 	-0.954445855673	 	 	123.418266265	 	 	-0.00434997002383	 	 	0.999990538836	 	 	90.2492357094
1505239254.42	 	 	0.999557111013	 	 	-0.930793914864	 	 	122.943785941	 	 	0.0363637383088	 	 	0.999338620557	 	 	87.9160518205
1505239254.48	 	 	0.981720060285	 	 	-0.906550592557	 	 	122.40299792	 	 	0.0796224953768	 	 	0.996825089085	 	 	85.4331329048
1505239254.54	 	 	0.963930308136	 	 	-0.882198515603	 	 	121.598657749	 	 	0.125127168316	 	 	0.992140711668	 	 	82.811900352
1505239254.6	 	 	0.946760473407	 	 	-0.85724632508	 	 	121.461803503	 	 	0.171896804232	 	 	0.985114962172	 	 	80.1018783924
1505239254.67	 	 	0.929345688367	 	 	-0.8321170888	 	 	120.635756789	 	 	0.220903054574	 	 	0.975295770769	 	 	77.2379207398
